Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","44","Colombia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","43184","","Official data"
"FBS","Food Balance Sheets","44","Colombia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","43841","","Official data"
"FBS","Food Balance Sheets","44","Colombia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","44498","","Official data"
"FBS","Food Balance Sheets","44","Colombia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","45153","","Official data"
"FBS","Food Balance Sheets","44","Colombia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","45803","","Official data"
"FBS","Food Balance Sheets","44","Colombia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","46445","","Official data"
"FBS","Food Balance Sheets","44","Colombia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","47079","","Official data"
"FBS","Food Balance Sheets","44","Colombia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","47704","","Official data"
"FBS","Food Balance Sheets","44","Colombia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","48321","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","3126","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","3206","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","3284","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","3363","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","3449","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","3543","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","3647","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","3759","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","3876","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","3995","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","4112","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","4225","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","4337","","Official data"
"FBS","Food Balance Sheets","46","Congo","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","4448","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","3930","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","4013","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","4094","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","4171","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","4246","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","4320","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","4392","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","4463","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","4533","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","4601","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","4670","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","4738","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","4805","","Official data"
"FBS","Food Balance Sheets","48","Costa Rica","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","4872","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","16131","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","16420","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","16675","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","16910","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","17144","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","17394","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","17662","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","17949","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","18260","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","18601","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","18977","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","19390","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","19840","","Official data"
"FBS","Food Balance Sheets","107","Côte d'Ivoire","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","20316","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","4475","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","4447","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","4426","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","4411","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","4400","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","4389","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","4379","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","4369","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","4360","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","4350","","Official data"
"FBS","Food Balance Sheets","98","Croatia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","4338","","Official data"
